"bodyid","post","pre","downstream","upstream","synweight","assignedOlHex1","assignedOlHex2","flywireType","group","name","somaSide","statusLabel","superclass","type","vfbId","hemibrainType","itoleeHl","supertype","birthtime","mancBodyid","mancGroup","mancType","subclass","synonyms","class","rootSide","somaNeuromere","trumanHl","dimorphism","matchingNotes","entryNerve","mancSerial","mcnsSerial","serialMotif","fruDsx","exitNerve","receptorType","somaLocation","tosomaLocation","status","totalNtPredictions","predictedNtConfidence","predictedNt","celltypeTotalNtPredictions","celltypePredictedNt","celltypePredictedNtConfidence","consensusNt","voxels","locationType","soma","role","superclass_export"
78389,870,210,1440,870,2310,NA,NA,"PS022",NA,"PS022_L","L","Prelim Roughly traced","cb_intrinsic","PS022","VFB_jrmc1jh3","PS022","AOTUv1_ventral","12250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60038,16837,14475","","Traced",210,0.960852324962616,"acetylcholine",904,"acetylcholine",0.954320311546326,"acetylcholine",296309819,NA,TRUE,"INTERNEURON","cb_intrinsic"
78414,781,255,1794,781,2575,NA,NA,"CB2379",37701,"CB2379_L","L","Prelim Roughly traced","cb_intrinsic","CB2379","VFB_jrmc39l4",NA,"VLPl2_posterior","37701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73801,18092,20408","","Traced",255,0.921575129032135,"acetylcholine",758,"acetylcholine",0.9210085272789,"acetylcholine",300722247,NA,TRUE,"INTERNEURON","cb_intrinsic"
78420,2083,642,4316,2083,6399,NA,NA,"CB3977",17407,"CB3977_L","L","Prelim Roughly traced","cb_intrinsic","CB3977","VFB_jrmc3aze",NA,"VLPl2_medial","12156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72177,19017,18529","","Traced",642,0.936990082263947,"acetylcholine",2705,"acetylcholine",0.945005118846893,"acetylcholine",753014074,NA,TRUE,"INTERNEURON","cb_intrinsic"
78521,669,121,740,669,1409,NA,NA,"LC10e",23239,"LC10e_R","R","Roughly traced","visual_projection","LC10e","VFB_jrmc266e",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24030,20628,29959","","Traced",121,0.830362856388092,"acetylcholine",11014,"acetylcholine",0.889620423316956,"acetylcholine",161860210,NA,TRUE,"INPUT_VISUAL","visual_projection"
78584,690,319,2200,690,2890,NA,NA,"CL271",NA,"CL271_L","L","Prelim Roughly traced","cb_intrinsic","CL271","VFB_jrmc34l8","CL271","DL1_ventral","20610",NA,NA,NA,NA,NA,NA,NA,NA,"CG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61652,17782,35656","","Traced",319,0.932198703289032,"acetylcholine",1602,"acetylcholine",0.936619400978088,"acetylcholine",345480924,NA,TRUE,"INTERNEURON","cb_intrinsic"
78645,477,90,576,477,1053,NA,NA,"LC10c",17693,"LC10c-1_R","R","Roughly traced","visual_projection","LC10c-1","VFB_jrmc25ts",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23859,19373,30301","","Traced",90,0.899429738521576,"acetylcholine",21748,"acetylcholine",0.948461413383484,"acetylcholine",154338782,NA,TRUE,"INTERNEURON","visual_projection"
78658,438,231,1925,438,2363,NA,NA,"CB2361",NA,"CB2361_L","L","Prelim Roughly traced","cb_intrinsic","CB2361","VFB_jrmc39ki",NA,"DM4_ventral","27639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55828,25957,38432","","Traced",231,0.970526278018951,"acetylcholine",795,"acetylcholine",0.955214321613312,"acetylcholine",254503929,NA,TRUE,"INTERNEURON","cb_intrinsic"
79081,2900,510,3515,2900,6415,NA,NA,"LT52",11913,"LT52_L","L","Prelim Roughly traced","visual_projection","LT52","VFB_jrmc24sy","LT52","AOTUv2","11913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65040,18734,18464","","Traced",510,0.794637739658356,"glutamate",22396,"glutamate",0.768285870552063,"glutamate",564930175,NA,TRUE,"INTERNEURON","visual_projection"
79124,432,110,887,432,1319,NA,NA,"Li03",57694,"Li27_R","R","Roughly traced","ol_intrinsic","Li27","VFB_jrmc1zdl","Li13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33126,40344,32478","","Traced",110,0.894817113876343,"gaba",11653,"gaba",0.869455695152283,"gaba",152127181,NA,TRUE,"INTERNEURON","ol_intrinsic"
79158,901,334,1656,901,2557,NA,NA,"AN_GNG_187",57245,"AN08B098_R","R","Prelim Roughly traced","ascending_neuron","AN08B098","VFB_jrmc3gnn",NA,NA,NA,NA,152261,16900,"AN08B098","BA",NA,NA,NA,"T1","08B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45926,59231,68540","","Traced",334,0.960190773010254,"acetylcholine",2434,"acetylcholine",0.950430035591125,"acetylcholine",678983093,NA,TRUE,"INTERNEURON","ascending_neuron"
79206,1869,751,5466,1869,7335,NA,NA,"IB026",18301,"IB026_L","L","Roughly traced","cb_intrinsic","IB026","VFB_jrmc2uof","IB026","putative_primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49134,8398,24634","","Traced",751,0.829222977161407,"glutamate",1528,"glutamate",0.81238317489624,"glutamate",1077254679,NA,TRUE,"INTERNEURON","cb_intrinsic"
79242,2475,730,4066,2475,6541,NA,NA,"LMa1",18565,"MeLo13_L","L","Prelim Roughly traced","ol_intrinsic","MeLo13","VFB_jrmc214g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63254,32280,37560","","Traced",730,0.755711495876312,"glutamate",30072,"glutamate",0.723407566547394,"glutamate",745130027,NA,TRUE,"INTERNEURON","ol_intrinsic"
79250,1238,268,1498,1238,2736,NA,NA,"LC10b",33381,"LC10b_L","L","Prelim Roughly traced","visual_projection","LC10b","VFB_jrmc25qt",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72198,18866,30384","","Traced",268,0.92046046257019,"acetylcholine",15122,"acetylcholine",0.948302209377289,"acetylcholine",298238646,NA,TRUE,"INPUT_VISUAL","visual_projection"
79251,409,94,559,409,968,NA,NA,"LC10c",17693,"LC10c-1_R","R","Roughly traced","visual_projection","LC10c-1","VFB_jrmc25uz",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23234,18340,31494","","Traced",94,0.933395862579346,"acetylcholine",21748,"acetylcholine",0.948461413383484,"acetylcholine",152371608,NA,TRUE,"INTERNEURON","visual_projection"
79381,500,238,1749,500,2249,NA,NA,"PS024",51887,"PS024_L","L","Roughly traced","cb_intrinsic","PS024","VFB_jrmc1jhd","PS024","AOTUv1_ventral","51887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60588,17912,13528","","Traced",238,0.962485313415527,"acetylcholine",1011,"acetylcholine",0.963201940059662,"acetylcholine",250631118,NA,TRUE,"INTERNEURON","cb_intrinsic"
79407,1004,645,5022,1004,6026,NA,NA,NA,19163,"LAL302m_L","L","Roughly traced","cb_intrinsic","LAL302m","VFB_jrmc2d39",NA,"SMPpv2_ventral","13420",NA,NA,NA,NA,NA,"Lee 2002, Rideout 2010: pC2; Robinett 2010, Nojima 2021: pC2m",NA,NA,"CG","17A_put2","male-specific",NA,NA,NA,NA,NA,"dsx_high",NA,NA,"58982,17990,35417","","Traced",645,0.967200696468353,"acetylcholine",4917,"acetylcholine",0.964469969272614,"acetylcholine",638300415,NA,TRUE,"INTERNEURON","cb_intrinsic"
79409,320,75,481,320,801,NA,NA,"LC10c",17693,"LC10c-1_R","R","Roughly traced","visual_projection","LC10c-1","VFB_jrmc25vt",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22181,16809,29687","","Traced",75,0.97473269701004,"acetylcholine",21748,"acetylcholine",0.948461413383484,"acetylcholine",153245110,NA,TRUE,"INTERNEURON","visual_projection"
79462,345,105,662,345,1007,NA,NA,"LC10e",23239,"LC10e_R","R","Roughly traced","visual_projection","LC10e","VFB_jrmc2681",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23554,19002,34206","","Traced",105,0.928582012653351,"acetylcholine",11014,"acetylcholine",0.889620423316956,"acetylcholine",153924015,NA,TRUE,"INPUT_VISUAL","visual_projection"
79475,546,76,450,546,996,NA,NA,"LC10c",17693,"LC10c-1_R","R","Roughly traced","visual_projection","LC10c-1","VFB_jrmc25sz",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23354,18728,32138","","Traced",76,0.961948156356812,"acetylcholine",21748,"acetylcholine",0.948461413383484,"acetylcholine",152224829,NA,TRUE,"INTERNEURON","visual_projection"
79549,2270,620,5059,2270,7329,NA,NA,"PFL3",15210,"PFL3(PB12c)_R7_C1","R","Roughly traced","cb_intrinsic","PFL3","VFB_jrmc1i56","PFL3","DM4_CX_d2","11557",NA,NA,NA,NA,NA,NA,"CX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39626,17871,36369","","Traced",620,0.905905783176422,"acetylcholine",12161,"acetylcholine",0.944012045860291,"acetylcholine",997650946,NA,TRUE,"INTERNEURON","cb_intrinsic"
79709,465,135,1021,465,1486,NA,NA,"CB1227",66537,"CB1227_R","R","Roughly traced","cb_intrinsic","CB1227","VFB_jrmc384r",NA,"DM2_or_DM3_posterior","66537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43210,9827,30711","","Traced",135,0.852486908435822,"glutamate",1559,"glutamate",0.802287757396698,"glutamate",196483213,NA,TRUE,"INTERNEURON","cb_intrinsic"
79720,720,133,894,720,1614,NA,NA,"LC10c",17693,"LC10c-1_L","L","Prelim Roughly traced","visual_projection","LC10c-1","VFB_jrmc25w8",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70776,19706,31642","","Traced",133,0.945570111274719,"acetylcholine",21748,"acetylcholine",0.948461413383484,"acetylcholine",209078118,NA,TRUE,"INTERNEURON","visual_projection"
79782,266,192,1288,266,1554,NA,NA,"LTe49a,LTe49b,LTe49d,LTe49e,LTe49f",70730,"LoVP22_L","L","Prelim Roughly traced","visual_projection","LoVP22","VFB_jrmc1zxq",NA,"PSp3","32196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58208,16912,37626","","Traced",192,0.959574103355408,"acetylcholine",748,"acetylcholine",0.942292392253876,"acetylcholine",229013735,NA,TRUE,"INTERNEURON","visual_projection"
79784,1809,906,7360,1809,9169,NA,NA,NA,23203,"PVLP206m_L","L","Roughly traced","cb_intrinsic","PVLP206m","VFB_jrmc1kkv",NA,"VLPa1_lateral","10657",NA,NA,NA,NA,NA,"Cachero 2010: aIP-b",NA,NA,NA,NA,"male-specific",NA,NA,NA,NA,NA,"fru_high",NA,NA,"69849,22889,16899","","Traced",906,0.935140430927277,"acetylcholine",2880,"acetylcholine",0.947464525699615,"acetylcholine",865489414,NA,TRUE,"INTERNEURON","cb_intrinsic"
79864,311,129,1051,311,1362,NA,NA,"Li03",57694,"Li27_R","R","Roughly traced","ol_intrinsic","Li27","VFB_jrmc1ze9","Li13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33282,40048,32979","","Traced",129,0.869595468044281,"gaba",11653,"gaba",0.869455695152283,"gaba",151214910,NA,TRUE,"INTERNEURON","ol_intrinsic"
79910,2424,1006,7772,2424,10196,NA,NA,"PVLP003",59702,"PVLP003_L","L","Roughly traced","cb_intrinsic","PVLP003","VFB_jrmc1k4v","PVLP003","putative_primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71910,17067,20503","","Traced",1006,0.702973783016205,"glutamate",1887,"glutamate",0.699621081352234,"glutamate",568494709,NA,TRUE,"INTERNEURON","cb_intrinsic"
79944,622,228,1660,622,2282,NA,NA,"LHAV2b1",NA,"LHAV2b1_L","L","Roughly traced","cb_intrinsic","LHAV2b1","VFB_jrmc292i","LHAV2b1","VLPl2_posterior","29157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73175,18215,19741","","Traced",228,0.936391115188599,"acetylcholine",1764,"acetylcholine",0.94832181930542,"acetylcholine",246434760,NA,TRUE,"INTERNEURON","cb_intrinsic"
79969,420,152,1397,420,1817,NA,NA,"Tm5e",16753,"Tm37_L","L","Reviewed","ol_intrinsic","Tm37","VFB_jrmc0h61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78492,12658,31074","","Traced",152,0.846924066543579,"glutamate",84442,"glutamate",0.817351400852203,"glutamate",164352547,NA,TRUE,"INTERNEURON","ol_intrinsic"
80018,609,168,1126,609,1735,NA,NA,"Li05",24053,"Li21_R","R","Roughly traced","ol_intrinsic","Li21","VFB_jrmc1yua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33130,40400,30480","","Traced",168,0.940102458000183,"acetylcholine",48487,"acetylcholine",0.957415044307709,"acetylcholine",160125723,NA,TRUE,"INTERNEURON","ol_intrinsic"
80085,2767,861,5970,2767,8737,NA,NA,"CL022a",13919,"CL022_b_L","L","Roughly traced","cb_intrinsic","CL022_b","VFB_jrmc3bqj","CL022","VLPd1","13919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69459,14200,18890","","Traced",861,0.96122282743454,"acetylcholine",1568,"acetylcholine",0.959897518157959,"acetylcholine",1272745762,NA,TRUE,"INTERNEURON","cb_intrinsic"
80120,751,295,2262,751,3013,NA,NA,"CB1131",43038,"CB1131_R","R","Roughly traced","cb_intrinsic","CB1131","VFB_jrmc3fof","PS043,PS044","WEDd1","30604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35521,17831,17186","","Traced",295,0.964853405952454,"acetylcholine",1435,"acetylcholine",0.963244795799255,"acetylcholine",296210875,NA,TRUE,"INTERNEURON","cb_intrinsic"
80144,347,85,499,347,846,NA,NA,"LC10e",23239,"LC10e_L","L","Prelim Roughly traced","visual_projection","LC10e","VFB_jrmc268d",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74158,15774,33040","","Traced",85,0.815264105796814,"acetylcholine",11014,"acetylcholine",0.889620423316956,"acetylcholine",135137162,NA,TRUE,"INPUT_VISUAL","visual_projection"
80203,1207,254,1855,1207,3062,NA,NA,"Li10",15056,"Li14_L","L","Reviewed","ol_intrinsic","Li14","VFB_jrmc1ykj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63714,37524,31000","","Traced",254,0.759644091129303,"glutamate",44295,"glutamate",0.788361489772797,"glutamate",256094931,NA,TRUE,"INTERNEURON","ol_intrinsic"
80270,519,110,686,519,1205,NA,NA,"LC10c",12783,"LC10c-2_L","L","Prelim Roughly traced","visual_projection","LC10c-2","VFB_jrmc25yq",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73648,15406,31506","","Traced",110,0.930639505386353,"acetylcholine",22160,"acetylcholine",0.931111335754395,"acetylcholine",207401632,NA,TRUE,"INTERNEURON","visual_projection"
80298,1272,388,2486,1272,3758,NA,NA,"CL215",20692,"CL215_L","L","Roughly traced","cb_intrinsic","CL215","VFB_jrmc34hk","CL215","putative_primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49500,11952,32066","","Traced",388,0.944733142852783,"acetylcholine",1778,"acetylcholine",0.944202721118927,"acetylcholine",567643138,NA,TRUE,"INTERNEURON","cb_intrinsic"
80306,1256,255,1551,1256,2807,NA,NA,"CB1896",NA,"CB1896_L","L","Prelim Roughly traced","cb_intrinsic","CB1896","VFB_jrmc38zj",NA,"AOTUv1_ventral","42599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59341,16312,14193","","Traced",255,0.948121845722198,"acetylcholine",1225,"acetylcholine",0.927202105522156,"acetylcholine",309367136,NA,TRUE,"INTERNEURON","cb_intrinsic"
80432,302,104,710,302,1012,NA,NA,"LC10e",23239,"LC10e_R","R","Roughly traced","visual_projection","LC10e","VFB_jrmc267w",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23332,19300,29316","","Traced",104,0.909528851509094,"acetylcholine",11014,"acetylcholine",0.889620423316956,"acetylcholine",149710509,NA,TRUE,"INPUT_VISUAL","visual_projection"
80504,495,101,694,495,1189,NA,NA,"LC10e",23239,"LC10e_R","R","Roughly traced","visual_projection","LC10e","VFB_jrmc267i",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22617,18308,30146","","Traced",101,0.936408340930939,"acetylcholine",11014,"acetylcholine",0.889620423316956,"acetylcholine",152033876,NA,TRUE,"INPUT_VISUAL","visual_projection"
80574,400,251,1826,400,2226,NA,NA,"Li08",38905,"Li18a_L","L","Reviewed","ol_intrinsic","Li18a","VFB_jrmc1yp3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62442,36819,36002","","Traced",251,0.897246658802032,"gaba",10315,"gaba",0.888514757156372,"gaba",231922825,NA,TRUE,"INTERNEURON","ol_intrinsic"
80577,510,102,624,510,1134,NA,NA,"LC10e",23239,"LC10e_R","R","Roughly traced","visual_projection","LC10e","VFB_jrmc266h",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23502,19674,29304","","Traced",102,0.898758351802826,"acetylcholine",11014,"acetylcholine",0.889620423316956,"acetylcholine",151478172,NA,TRUE,"INPUT_VISUAL","visual_projection"
80596,765,173,1271,765,2036,NA,NA,"TmY5a",12709,"TmY5a_R","R","Roughly traced","ol_intrinsic","TmY5a","VFB_jrmc05mu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4456,35074,35060","","Traced",173,0.790971398353577,"glutamate",211668,"glutamate",0.784920215606689,"glutamate",210460140,NA,TRUE,"INTERNEURON","ol_intrinsic"
80728,344,113,918,344,1262,NA,NA,"Li03",57694,"Li27_R","R","Roughly traced","ol_intrinsic","Li27","VFB_jrmc1zeb","Li13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33746,39672,34436","","Traced",113,0.895051419734955,"gaba",11653,"gaba",0.869455695152283,"gaba",149173927,NA,TRUE,"INTERNEURON","ol_intrinsic"
80751,982,241,1616,982,2598,NA,NA,"CB4101",NA,"CB4101_R","R","Prelim Roughly traced","cb_intrinsic","CB4101","VFB_jrmc3b8e",NA,"VLPp2","23199",NA,NA,NA,NA,NA,NA,NA,NA,"CG","07B_put2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42682,20848,36548","","Traced",241,0.966669380664825,"acetylcholine",1485,"acetylcholine",0.95250129699707,"acetylcholine",389442428,NA,TRUE,"INTERNEURON","cb_intrinsic"
80808,1022,627,4838,1022,5860,NA,NA,"CB2270",19115,"CB2270_L","L","Roughly traced","cb_intrinsic","CB2270","VFB_jrmc39gr",NA,"PSp2","19115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50860,19490,36274","","Traced",627,0.966984450817108,"acetylcholine",2369,"acetylcholine",0.959167420864105,"acetylcholine",632373419,NA,TRUE,"INTERNEURON","cb_intrinsic"
80868,1550,394,3031,1550,4581,NA,NA,"LMt1",17859,"MeLo12_L","L","Reviewed","ol_intrinsic","MeLo12","VFB_jrmc212f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65608,35580,39298","","Traced",394,0.804681718349457,"glutamate",21230,"glutamate",0.803899228572845,"glutamate",329194557,NA,TRUE,"INTERNEURON","ol_intrinsic"
80886,576,263,1868,576,2444,NA,NA,"CB0925",NA,"CB0925_L","L","Prelim Roughly traced","cb_intrinsic","CB0925","VFB_jrmc3fd2",NA,"VLPl&d1_lateral","14347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72321,24130,17919","","Traced",263,0.948918282985687,"acetylcholine",879,"acetylcholine",0.934995353221893,"acetylcholine",272558163,NA,TRUE,"INTERNEURON","cb_intrinsic"
80916,753,305,2490,753,3243,NA,NA,"CB2497",30604,"CB2497_R","R","Roughly traced","cb_intrinsic","CB2497","VFB_jrmc39po","PS043,PS044","WEDd1","26675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35701,17400,16101","","Traced",305,0.961990058422089,"acetylcholine",1252,"acetylcholine",0.963876485824585,"acetylcholine",315260850,NA,TRUE,"INTERNEURON","cb_intrinsic"
80996,570,170,1147,570,1717,NA,NA,"LC10c",17693,"LC10c-1_L","L","Prelim Roughly traced","visual_projection","LC10c-1","VFB_jrmc25v4",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71656,18865,31950","","Traced",170,0.946161270141602,"acetylcholine",21748,"acetylcholine",0.948461413383484,"acetylcholine",245712004,NA,TRUE,"INTERNEURON","visual_projection"
81042,1028,330,2409,1028,3437,NA,NA,"CB3469",28317,"CB3469_R","R","Roughly traced","cb_intrinsic","CB3469","VFB_jrmc3aom",NA,"VLPl&p1_posterior","20563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38253,24108,38501","","Traced",330,0.951225876808167,"acetylcholine",1036,"acetylcholine",0.933570623397827,"acetylcholine",459921784,NA,TRUE,"INTERNEURON","cb_intrinsic"
81112,2752,457,2661,2752,5413,NA,NA,"LC4",12032,"LC4_L","L","Prelim Roughly traced","visual_projection","LC4","VFB_jrmc28dz","LC4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66950,32314,27980","","Traced",457,0.966253995895386,"acetylcholine",46241,"acetylcholine",0.959841430187225,"acetylcholine",760327416,NA,TRUE,"INPUT_VISUAL","visual_projection"
81198,319,114,704,319,1023,NA,NA,"LC10e",23239,"LC10e_R","R","Roughly traced","visual_projection","LC10e","VFB_jrmc266p",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23336,21300,29606","","Traced",114,0.83039802312851,"acetylcholine",11014,"acetylcholine",0.889620423316956,"acetylcholine",148329589,NA,TRUE,"INPUT_VISUAL","visual_projection"
81296,339,128,1040,339,1379,NA,NA,"Li03",57694,"Li27_L","L","Reviewed","ol_intrinsic","Li27","VFB_jrmc1zfm","Li13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64165,40785,32371","","Traced",128,0.841559886932373,"gaba",11653,"gaba",0.869455695152283,"gaba",150084712,NA,TRUE,"INTERNEURON","ol_intrinsic"
81419,247,126,627,247,874,NA,NA,"CB1638",NA,"CB1638_L","L","Prelim Roughly traced","cb_intrinsic","CB1638","VFB_jrmc38o3",NA,"VLPl1_or_VLPl5","16109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68061,35230,22827","","Traced",126,0.851570069789886,"acetylcholine",1892,"acetylcholine",0.92550790309906,"acetylcholine",237990563,NA,TRUE,"INTERNEURON","cb_intrinsic"
81551,970,190,1497,970,2467,NA,NA,"LC31a",14318,"LC31a_L","L","Prelim Roughly traced","visual_projection","LC31a","VFB_jrmc289n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63886,34157,30550","","Traced",190,0.842312157154083,"acetylcholine",7686,"acetylcholine",0.917021989822388,"acetylcholine",276392067,NA,TRUE,"INTERNEURON","visual_projection"
81568,631,307,2209,631,2840,NA,NA,"CB1131",43038,"CB1131_R","R","Roughly traced","cb_intrinsic","CB1131","VFB_jrmc3fod","PS043,PS044","WEDd1","30604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35945,17819,16143","","Traced",307,0.939997315406799,"acetylcholine",1435,"acetylcholine",0.963244795799255,"acetylcholine",306940914,NA,TRUE,"INTERNEURON","cb_intrinsic"
81594,439,91,559,439,998,NA,NA,"LC10c",17693,"LC10c-1_R","R","Roughly traced","visual_projection","LC10c-1","VFB_jrmc25t1",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24932,20242,31444","","Traced",91,0.964098751544952,"acetylcholine",21748,"acetylcholine",0.948461413383484,"acetylcholine",154069131,NA,TRUE,"INTERNEURON","visual_projection"
81616,456,160,1401,456,1857,NA,NA,"Tm5e",16753,"Tm37_R","R","Roughly traced","ol_intrinsic","Tm37","VFB_jrmc0gw2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3357,36576,35764","","Traced",160,0.818639397621155,"glutamate",84442,"glutamate",0.817351400852203,"glutamate",207719481,NA,TRUE,"INTERNEURON","ol_intrinsic"
81660,968,412,3481,968,4449,NA,NA,"cL01",10542,"LoVC25_L","L","Roughly traced","visual_centrifugal","LoVC25","VFB_jrmc1zo0",NA,"MX7","10542",NA,NA,NA,NA,NA,NA,NA,NA,"MX","07B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58030,42282,23386","","Traced",412,0.925285458564758,"acetylcholine",9044,"acetylcholine",0.932050824165344,"acetylcholine",516583525,NA,TRUE,"INTERNEURON","visual_centrifugal"
